user,start_time,duration_s,speed,fps,frames,dropped,return_code,ts_statuses,ts_cache_hits,ts_404_count,first_screen_time,ts_details
5,2025-06-06T15:25:22.272706,15.53,5.12,153,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",13,0,2.018,"[{'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7a190db93e-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c1f99f5d5-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c80091c0d28-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c19a71717-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7bfdf8b89a-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c3e326612-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c1c6023e3-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c0b4d655d-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c5d005c4c-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c39419700-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c59b6f5ec-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c4be0febb-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c4e386612-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
6,2025-06-06T15:25:25.845397,20.48,3.74,112,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",13,0,1.802,"[{'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c793afa670b-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c791e092f85-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c799c216560-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c792c3bb92c-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c79fe2a1cae-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c79b91820ec-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c78fcae210f-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7929cebccf-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c796d579fc6-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c797c541ca4-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c794e46667c-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c79b8db1716-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c790e8414bd-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
7,2025-06-06T15:25:28.598828,20.48,3.7,111,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",13,0,3.309,"[{'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c8b899f210f-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c89cc0a5c49-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c89fc779702-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c8a0d14f5e7-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c89cbc1d0dd-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c89cf1c0a49-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c89dac565f3-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c89eba58b7c-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c89d83766b6-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c89ea00a001-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c8a0d486662-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c8a1fdd0b6e-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c8bdc4b4b63-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
8,2025-06-06T15:25:23.853298,17.4,4.57,137,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",13,0,2.021,"[{'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c1a491afa-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c09bd0b5a-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c4d051aff-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c1f156577-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7bfc4cbd8d-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c5de6b8ed-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c4f6366da-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c5be39f72-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c1f1f66da-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c0bf3d0c9-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c4d3fb90e-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c3a950e89-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7dec761c1a-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
9,2025-06-06T15:25:28.596827,22.39,3.45,103,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",13,0,1.969,"[{'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c3ce28b7c-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c5903db35-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c3b099707-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c396df5bc-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c4b14ab40-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c4aaf0b42-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c4ccba419-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c0ab00be0-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7a1c824b78-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c0f606676-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c4d48e149-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7a3adc9d31-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c79ddb89f66-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
10,2025-06-06T15:25:22.888355,17.2,4.6,138,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",13,0,1.89,"[{'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7a3959ea4b-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7a2e496664-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7958116d99-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c1d1797fc-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c2e950b54-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c79db399fe2-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7a0cd46607-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c796cc0662d-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7c3b02c89b-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c7a189bf531-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c79ce448e3f-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c794c1b6726-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'HIT', 'cf_ray': '94b62c798a06f5c1-AMS', 'url': 'https://lancet.im/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
